;n;enzima;gen;nob_Keeg;path;link
762;421;2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97];Urad;mmu:231903;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:231903
763;422;cAMP-specific phosphodiesterase 4 [EC:3.1.4.53];Pde4c;mmu:110385;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:110385+mmu:18577+mmu:18578+mmu:18583+mmu:18584+mmu:218461+mmu:238871+mmu:29863
764;423;phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7];Pgm2;mmu:66681;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:66681+mmu:72157
765;425;U8 snoRNA-decapping enzyme [EC:3.6.1.62 3.6.1.64];Nudt16l2;mmu:73532;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:73532+mmu:75686
766;427;U8 snoRNA-decapping enzyme [EC:3.6.1.62 3.6.1.64];Nudt16l2;mmu:73532;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:73532+mmu:75686
767;432;nucleoside-triphosphate--adenylate kinase [EC:2.7.4.10];Ak3;mmu:56248;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:56248
768;434;ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9];Enpp1;mmu:18605;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:18605+mmu:209558
769;435;ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9];Enpp1;mmu:18605;mmu00230;http://www.kegg.jp/dbget-bin/www_bget?mmu:18605+mmu:209558
770;34;cytochrome P450 family 1 subfamily A polypeptide 2 [EC:1.14.14.1];Cyp1a2;mmu:13077;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:13077
771;36;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];Xdh;mmu:22436;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:22436
772;39;urate oxidase [EC:1.7.3.3];Uox;mmu:22262;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:22262
773;43;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];Xdh;mmu:22436;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:22436
774;50;cytochrome P450 family 1 subfamily A polypeptide 2 [EC:1.14.14.1];Cyp1a2;mmu:13077;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:13077
775;51;arylamine N-acetyltransferase [EC:2.3.1.5];Nat1;mmu:17960;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:17960+mmu:17961+mmu:17962
776;55;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];Xdh;mmu:22436;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:22436
777;59;cytochrome P450 family 1 subfamily A polypeptide 2 [EC:1.14.14.1];Cyp1a2;mmu:13077;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:13077
778;61;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];Xdh;mmu:22436;mmu00232;http://www.kegg.jp/dbget-bin/www_bget?mmu:22436
779;81;ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1];Rrm1;mmu:20133;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:20133+mmu:20135+mmu:382985
780;88;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];Cad;mmu:69719;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:69719
781;94;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];Cad;mmu:69719;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:69719
782;95;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];Cad;mmu:69719;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:69719
783;98;uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23];Umps;mmu:22247;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22247
784;99;nucleoside-diphosphate kinase [EC:2.7.4.6];Nme7;mmu:171567;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:171567+mmu:18102+mmu:18103+mmu:54369+mmu:56520+mmu:633979+mmu:79059
785;100;UMP-CMP kinase 2, mitochondrial [EC:2.7.4.14];Cmpk2;mmu:22169;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22169+mmu:66588
786;102;CTP synthase [EC:6.3.4.2];Ctps;mmu:51797;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:51797+mmu:55936
787;103;apyrase [EC:3.6.1.5];Entpd1;mmu:12495;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:12495+mmu:215446+mmu:72090
788;105;ectonucleoside triphosphate diphosphohydrolase 4 [EC:3.6.1.6];Entpd4b;mmu:100862375;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:100862375+mmu:12497+mmu:12499+mmu:67464+mmu:76025
789;106;apyrase [EC:3.6.1.5];Entpd1;mmu:12495;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:12495+mmu:215446+mmu:72090
790;107;uracil phosphoribosyltransferase [EC:2.4.2.9];Uprt;mmu:331487;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:331487
791;108;uridine kinase [EC:2.7.1.48];Uck1;mmu:22245;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22245+mmu:68556+mmu:80914
792;109;5'-nucleotidase [EC:3.1.3.5];Nt5m;mmu:103850;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103850+mmu:107569+mmu:230718+mmu:23959+mmu:50773+mmu:66763+mmu:68106+mmu:70881+mmu:76952
793;110;uridine phosphorylase [EC:2.4.2.3];Upp1;mmu:22271;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22271+mmu:76654
794;113;dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2];Dpyd;mmu:99586;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:99586
795;114;dihydropyrimidinase [EC:3.5.2.2];Dpys;mmu:64705;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:64705
796;115;beta-ureidopropionase [EC:3.5.1.6];Upb1;mmu:103149;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103149
797;116;apyrase [EC:3.6.1.5];Entpd1;mmu:12495;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:12495+mmu:215446+mmu:72090
798;117;nucleoside-diphosphate kinase [EC:2.7.4.6];Nme7;mmu:171567;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:171567+mmu:18102+mmu:18103+mmu:54369+mmu:56520+mmu:633979+mmu:79059
799;118;apyrase [EC:3.6.1.5];Entpd1;mmu:12495;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:12495+mmu:215446+mmu:72090
800;119;UMP-CMP kinase 2, mitochondrial [EC:2.7.4.14];Cmpk2;mmu:22169;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22169+mmu:66588
801;120;uridine kinase [EC:2.7.1.48];Uck1;mmu:22245;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22245+mmu:68556+mmu:80914
802;121;5'-nucleotidase [EC:3.1.3.5];Nt5m;mmu:103850;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103850+mmu:107569+mmu:230718+mmu:23959+mmu:50773+mmu:66763+mmu:68106+mmu:70881+mmu:76952
803;122;cytidine deaminase [EC:3.5.4.5];Cda;mmu:72269;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:72269
804;131;ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1];Rrm1;mmu:20133;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:20133+mmu:20135+mmu:382985
805;132;nucleoside-diphosphate kinase [EC:2.7.4.6];Nme7;mmu:171567;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:171567+mmu:18102+mmu:18103+mmu:54369+mmu:56520+mmu:633979+mmu:79059
806;134;UMP-CMP kinase 2, mitochondrial [EC:2.7.4.14];Cmpk2;mmu:22169;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22169+mmu:66588
807;136;dCTP diphosphatase [EC:3.6.1.12];Dctpp1;mmu:66422;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:66422
808;137;deoxycitidine kinase [EC:2.7.1.74];Dck;mmu:13178;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:13178
809;138;5'-nucleotidase [EC:3.1.3.5];Nt5m;mmu:103850;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103850+mmu:107569+mmu:230718+mmu:23959+mmu:50773+mmu:66763+mmu:68106+mmu:70881+mmu:76952
810;139;dCMP deaminase [EC:3.5.4.12];Dctd;mmu:320685;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:320685
811;140;nucleoside-diphosphate kinase [EC:2.7.4.6];Nme7;mmu:171567;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:171567+mmu:18102+mmu:18103+mmu:54369+mmu:56520+mmu:633979+mmu:79059
812;142;dTMP kinase [EC:2.7.4.9];Dtymk;mmu:21915;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:21915
813;143;thymidine kinase [EC:2.7.1.21];Tk1;mmu:21877;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:21877+mmu:57813
814;144;cytidine deaminase [EC:3.5.4.5];Cda;mmu:72269;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:72269
815;146;purine-nucleoside phosphorylase [EC:2.4.2.1];Pnp;mmu:18950;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:18950+mmu:667034
816;147;thymidine phosphorylase [EC:2.4.2.4];Tymp;mmu:72962;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:72962
817;148;thymidylate synthase [EC:2.1.1.45];Tyms;mmu:22171;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22171
818;149;nucleoside-diphosphate kinase [EC:2.7.4.6];Nme7;mmu:171567;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:171567+mmu:18102+mmu:18103+mmu:54369+mmu:56520+mmu:633979+mmu:79059
819;150;apyrase [EC:3.6.1.5];Entpd1;mmu:12495;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:12495+mmu:215446+mmu:72090
820;152;dTMP kinase [EC:2.7.4.9];Dtymk;mmu:21915;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:21915
821;153;apyrase [EC:3.6.1.5];Entpd1;mmu:12495;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:12495+mmu:215446+mmu:72090
822;154;5'-nucleotidase [EC:3.1.3.5];Nt5m;mmu:103850;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103850+mmu:107569+mmu:230718+mmu:23959+mmu:50773+mmu:66763+mmu:68106+mmu:70881+mmu:76952
823;155;thymidine kinase [EC:2.7.1.21];Tk1;mmu:21877;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:21877+mmu:57813
824;157;thymidine phosphorylase [EC:2.4.2.4];Tymp;mmu:72962;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:72962
825;161;dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2];Dpyd;mmu:99586;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:99586
826;163;dihydropyrimidinase [EC:3.5.2.2];Dpys;mmu:64705;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:64705
827;164;beta-ureidopropionase [EC:3.5.1.6];Upb1;mmu:103149;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103149
828;165;dihydroorotate dehydrogenase [EC:1.3.5.2];Dhodh;mmu:56749;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:56749
829;166;dCTP diphosphatase [EC:3.6.1.12];Dctpp1;mmu:66422;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:66422
830;169;uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23];Umps;mmu:22247;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22247
831;174;ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9];Enpp1;mmu:18605;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:18605+mmu:209558
832;178;bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17];Nudt2;mmu:66401;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:66401
833;268;uridine phosphorylase [EC:2.4.2.3];Upp1;mmu:22271;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:22271+mmu:76654
834;269;5'-nucleotidase [EC:3.1.3.5];Nt5m;mmu:103850;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:103850+mmu:107569+mmu:230718+mmu:23959+mmu:50773+mmu:66763+mmu:68106+mmu:70881+mmu:76952
835;274;nucleoside-diphosphate kinase [EC:2.7.4.6];Nme7;mmu:171567;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:171567+mmu:18102+mmu:18103+mmu:54369+mmu:56520+mmu:79059
836;285;ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9];Enpp1;mmu:18605;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:18605+mmu:209558
837;287;ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9];Enpp1;mmu:18605;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:18605+mmu:209558
838;288;dUTP pyrophosphatase [EC:3.6.1.23];Dut;mmu:110074;mmu00240;http://www.kegg.jp/dbget-bin/www_bget?mmu:110074
839;33;omega-amidase [EC:3.5.1.3];Nit2;mmu:52633;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:52633
840;35;asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4];Asns;mmu:27053;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:27053
841;38;L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5];Asrgl1;mmu:66514;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:66514
842;44;aspartate N-acetyltransferase [EC:2.3.1.17];Nat8l;mmu:269642;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:269642
843;47;L-amino-acid oxidase [EC:1.4.3.2];Il4i1b;mmu:100328588;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:100328588+mmu:100470+mmu:14204+mmu:73988
844;49;aspartate aminotransferase, cytoplasmic [EC:2.6.1.1];Got1;mmu:14718;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:14718+mmu:14719
845;50;D-aspartate oxidase [EC:1.4.3.1];Ddo;mmu:70503;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:70503
846;55;argininosuccinate synthase [EC:6.3.4.5];Ass1;mmu:11898;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:11898
847;56;adenylosuccinate synthase [EC:6.3.4.4];Adssl1;mmu:11565;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:11565+mmu:11566
848;58;argininosuccinate lyase [EC:4.3.2.1];Asl;mmu:109900;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:109900
849;59;adenylosuccinate lyase [EC:4.3.2.2];Adsl;mmu:11564;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:11564
850;61;alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];Agxt;mmu:11611;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:11611+mmu:268782
851;63;alanine transaminase [EC:2.6.1.2];Gpt2;mmu:108682;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:108682+mmu:76282
852;71;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];Cad;mmu:69719;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:69719
853;86;succinate-semialdehyde dehydrogenase [EC:1.2.1.24];Aldh5a1;mmu:214579;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:214579
854;93;glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3];Glud1;mmu:14661;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:14661
855;97;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22];Abat;mmu:268860;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:268860
856;99;glutamate decarboxylase [EC:4.1.1.15];Gad1;mmu:14415;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:14415+mmu:14417
857;102;glutamine synthetase [EC:6.3.1.2];Glul;mmu:14645;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:14645
858;105;glutaminase [EC:3.5.1.2];Gls;mmu:14660;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:14660+mmu:216456
859;110;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];Cad;mmu:69719;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:69719
860;113;carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16];Cps1;mmu:227231;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:227231
861;118;omega-amidase [EC:3.5.1.3];Nit2;mmu:52633;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:52633
862;121;1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88];Aldh4a1;mmu:212647;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:212647
863;123;glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16];Gfpt1;mmu:14583;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:14583+mmu:14584
864;125;amidophosphoribosyltransferase [EC:2.4.2.14];Ppat;mmu:231327;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:231327
865;162;aspartoacylase [EC:3.5.1.15];Aspa;mmu:11484;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:11484
866;164;beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41];Rimklb;mmu:108653;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:108653+mmu:194237
867;168;N-acetylaspartylglutamate/N-acetylaspartylglutamylglutamate synthase [EC:6.3.2.41 6.3.2.42];Rimkla;mmu:194237;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:194237
868;170;glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21];Folh1;mmu:53320;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:53320
869;172;glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21];Folh1;mmu:53320;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:53320
870;175;beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41];Rimklb;mmu:108653;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:108653
871;177;N-acetylaspartylglutamate/N-acetylaspartylglutamylglutamate synthase [EC:6.3.2.41 6.3.2.42];Rimkla;mmu:194237;mmu00250;http://www.kegg.jp/dbget-bin/www_bget?mmu:194237
872;57;serine racemase [EC:5.1.1.18];Srr;mmu:27364;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:27364
873;68;choline dehydrogenase [EC:1.1.99.1];Chdh;mmu:218865;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:218865
874;70;aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 1.2.1.3];Aldh7a1;mmu:110695;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:110695
875;74;betaine-homocysteine S-methyltransferase [EC:2.1.1.5];Bhmt;mmu:12116;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:12116
876;76;alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];Agxt;mmu:11611;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:11611
877;77;alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];Agxt;mmu:11611;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:11611
878;79;guanidinoacetate N-methyltransferase [EC:2.1.1.2];Gamt;mmu:14431;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:14431
879;80;D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399];Phgdh;mmu:236539;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:236539
880;82;dimethylglycine dehydrogenase [EC:1.5.8.4];Dmgdh;mmu:74129;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:74129
881;83;cystathionine beta-synthase [EC:4.2.1.22];Cbs;mmu:12411;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:12411
882;84;cystathionine gamma-lyase [EC:4.4.1.1];Cth;mmu:107869;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:107869
883;85;glycine amidinotransferase [EC:2.1.4.1];Gatm;mmu:67092;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:67092
884;88;phosphoserine aminotransferase [EC:2.6.1.52];Psat1;mmu:107272;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:107272
885;89;sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7];Pipox;mmu:19193;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:19193
886;90;sarcosine dehydrogenase [EC:1.5.8.3];Sardh;mmu:192166;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:192166
887;91;phosphoserine phosphatase [EC:3.1.3.3];Psph;mmu:100678;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:100678
888;92;glycine hydroxymethyltransferase [EC:2.1.2.1];Shmt2;mmu:108037;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:108037+mmu:20425
889;93;L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19];Sds;mmu:231691;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:231691+mmu:257635
890;94;threonine aldolase [EC:4.1.2.48];Tha1;mmu:71776;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:71776
891;96;D-amino-acid oxidase [EC:1.4.3.3];Dao;mmu:13142;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:13142
892;99;threonine 3-dehydrogenase [EC:1.1.1.103];Tdh;mmu:58865;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:58865
893;102;glycine C-acetyltransferase [EC:2.3.1.29];Gcat;mmu:26912;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:26912
894;105;L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19];Sds;mmu:231691;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:231691+mmu:257635
895;111;glycine dehydrogenase [EC:1.4.4.2];Gldc;mmu:104174;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:104174
896;112;5-aminolevulinate synthase [EC:2.3.1.37];Alas1;mmu:11655;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:11655+mmu:11656
897;115;monoamine oxidase [EC:1.4.3.4];Maob;mmu:109731;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:109731+mmu:17161
898;116;glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81];Grhpr;mmu:76238;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:76238
899;117;primary-amine oxidase [EC:1.4.3.21];Aoc3;mmu:11754;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:11754+mmu:237940
900;120;aminomethyltransferase [EC:2.1.2.10];Amt;mmu:434437;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:434437
901;123;dihydrolipoamide dehydrogenase [EC:1.8.1.4];Dld;mmu:13382;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:13382
902;125;glycine N-methyltransferase [EC:2.1.1.20];Gnmt;mmu:14711;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:14711
903;126;L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19];Sds;mmu:231691;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:231691+mmu:257635
904;138;threonine aldolase [EC:4.1.2.48];Tha1;mmu:71776;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:71776
905;202;alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];Agxt;mmu:11611;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:11611
906;203;cystathionine beta-synthase [EC:4.2.1.22];Cbs;mmu:12411;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:12411
907;207;alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];Agxt;mmu:11611;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:11611+mmu:268782
908;216;glycerate 2-kinase [EC:2.7.1.165];Glyctk;mmu:235582;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:235582
909;217;bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11];Bpgm;mmu:12183;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:12183+mmu:18648+mmu:56012
910;228;glycine cleavage system H protein;Gcsh;mmu:68133;mmu00260;http://www.kegg.jp/dbget-bin/www_bget?mmu:68133
911;78;tyrosine aminotransferase [EC:2.6.1.5];Tat;mmu:234724;mmu00270;http://www.kegg.jp/dbget-bin/www_bget?mmu:234724
912;80;1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54];Adi1;mmu:104923;mmu00270;http://www.kegg.jp/dbget-bin/www_bget?mmu:104923
913;81;1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54];Adi1;mmu:104923;mmu00270;http://www.kegg.jp/dbget-bin/www_bget?mmu:104923
914;83;methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109];Apip;mmu:56369;mmu00270;http://www.kegg.jp/dbget-bin/www_bget?mmu:56369
915;84;methylthioribose-1-phosphate isomerase [EC:5.3.1.23];Mri1;mmu:67873;mmu00270;http://www.kegg.jp/dbget-bin/www_bget?mmu:67873
916;86;5'-methylthioadenosine phosphorylase [EC:2.4.2.28];Mtap;mmu:66902;mmu00270;http://www.kegg.jp/dbget-bin/www_bget?mmu:66902
