;n;enzima;gen;nob_Keeg;path;link
397;54;sterol carrier protein 2 [EC:2.3.1.176];SCP2;ptr:456862;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:456862
398;60;solute carrier family 27 (fatty acid transporter), member 5 [EC:6.2.1.7];SLC27A5;ptr:456351;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:456351
399;61;bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2];(RefSeq);ptr:472997;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:472997
400;63;cholestanetriol 26-monooxygenase [EC:1.14.15.15];(RefSeq);ptr:459951;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:459951
401;64;cholestanetriol 26-monooxygenase [EC:1.14.15.15];(RefSeq);ptr:459951;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:459951
402;67;cholestanetriol 26-monooxygenase [EC:1.14.15.15];(RefSeq);ptr:459951;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:459951
403;68;cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181];HSD3B7;ptr:454059;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:454059
404;69;cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181];HSD3B7;ptr:454059;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:454059
405;70;cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181];HSD3B7;ptr:454059;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:454059
406;71;cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181];HSD3B7;ptr:454059;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:454059
407;73;bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2];(RefSeq);ptr:472997;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:472997
408;81;solute carrier family 27 (fatty acid transporter), member 5 [EC:6.2.1.7];SLC27A5;ptr:456351;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:456351
409;82;bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2];(RefSeq);ptr:472997;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:472997
410;86;bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2];(RefSeq);ptr:472997;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:472997
411;90;sterol 12-alpha-hydroxylase [EC:1.14.18.8 1.14.14.139];CYP8B1;ptr:736962;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:736962
412;91;24-hydroxycholesterol 7alpha-hydroxylase [EC:1.14.14.26];CYP39A1;ptr:462743;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:462743
413;92;solute carrier family 27 (fatty acid transporter), member 5 [EC:6.2.1.7];SLC27A5;ptr:456351;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:456351
414;93;cholestanetriol 26-monooxygenase [EC:1.14.15.15];(RefSeq);ptr:459951;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:459951
415;94;cholestanetriol 26-monooxygenase [EC:1.14.15.15];(RefSeq);ptr:459951;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:459951
416;95;cholestanetriol 26-monooxygenase [EC:1.14.15.15];(RefSeq);ptr:459951;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:459951
417;96;alpha-methylacyl-CoA racemase [EC:5.1.99.4];AMACR;ptr:461953;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:461953
418;97;3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase [EC:1.17.99.3];ACOX2;ptr:460479;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:460479
419;98;(3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2 [EC:1.1.1.- 4.2.1.107 4.2.1.119];HSD17B4;ptr:462019;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:462019
420;99;solute carrier family 27 (fatty acid transporter), member 5 [EC:6.2.1.7];SLC27A5;ptr:456351;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:456351
421;106;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
422;109;(3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2 [EC:1.1.1.- 4.2.1.107 4.2.1.119];HSD17B4;ptr:462019;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:462019
423;110;(3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2 [EC:1.1.1.- 4.2.1.107 4.2.1.119];HSD17B4;ptr:462019;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:462019
424;111;25/26-hydroxycholesterol 7alpha-hydroxylase [EC:1.14.14.29];CYP7B1;ptr:743817;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:743817
425;112;cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181];HSD3B7;ptr:454059;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:454059
426;170;acyl-CoA thioesterase 8 [EC:3.1.2.27];ACOT8;ptr:458288;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:458288
427;172;acyl-CoA thioesterase 8 [EC:3.1.2.27];ACOT8;ptr:458288;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:458288
428;174;sterol 12-alpha-hydroxylase [EC:1.14.18.8 1.14.14.139];CYP8B1;ptr:736962;ptr00120;http://www.kegg.jp/dbget-bin/www_bget?ptr:736962
429;66;4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39];COQ2;ptr:471210;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:471210
430;68;polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64];COQ3;ptr:472079;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:472079
431;91;4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27];HPD;ptr:473296;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:473296
432;102;tyrosine aminotransferase [EC:2.6.1.5];TAT;ptr:454227;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:454227
433;131;ubiquinone biosynthesis monooxygenase Coq6 [EC:1.14.13.-];COQ6;ptr:740390;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:740390
434;132;2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201];COQ5;ptr:452307;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:452307
435;133;3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60];COQ7;ptr:740917;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:740917
436;134;polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64];COQ3;ptr:472079;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:472079
437;165;vitamin K-dependent gamma-carboxylase [EC:4.1.1.90];GGCX;ptr:459364;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:459364
438;166;vitamin-K-epoxide reductase (warfarin-sensitive) [EC:1.17.4.4];VKORC1;ptr:100610370;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:100610370+ptr:472396
439;167;NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2];NQO1;ptr:468012;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:468012
440;170;NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2];NQO1;ptr:468012;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:468012
441;173;vitamin K-dependent gamma-carboxylase [EC:4.1.1.90];GGCX;ptr:459364;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:459364
442;175;vitamin-K-epoxide reductase (warfarin-sensitive) [EC:1.17.4.4];VKORC1;ptr:100610370;ptr00130;http://www.kegg.jp/dbget-bin/www_bget?ptr:100610370+ptr:472396
443;15;17beta-estradiol 17-dehydrogenase [EC:1.1.1.62];(RefSeq);ptr:100614183;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614183+ptr:452001+ptr:454269+ptr:454689+ptr:466046+ptr:741010+ptr:746685+ptr:747814
444;188;steryl-sulfatase [EC:3.1.6.2];STS;ptr:465478;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:465478
445;189;alcohol sulfotransferase [EC:2.8.2.2];SULT2B1;ptr:747360;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:747360
446;190;cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6];CYP11A1;ptr:748998;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:748998
447;191;cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6];CYP11A1;ptr:748998;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:748998
448;192;cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6];CYP11A1;ptr:748998;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:748998
449;193;cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6];CYP11A1;ptr:748998;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:748998
450;194;cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6];CYP11A1;ptr:748998;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:748998
451;195;cholesterol monooxygenase (side-chain-cleaving) [EC:1.14.15.6];CYP11A1;ptr:748998;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:748998
452;197;steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32];CYP17A1;ptr:450141;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450141
453;198;steroid 21-monooxygenase [EC:1.14.14.16];(RefSeq);ptr:745345;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:745345
454;199;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
455;200;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
456;201;25/26-hydroxycholesterol 7alpha-hydroxylase [EC:1.14.14.29];CYP7B1;ptr:743817;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:743817
457;202;steryl-sulfatase [EC:3.1.6.2];STS;ptr:465478;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:465478
458;203;alcohol sulfotransferase [EC:2.8.2.2];SULT2B1;ptr:747360;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:747360
459;204;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
460;205;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
461;206;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
462;207;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
463;208;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
464;209;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
465;210;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
466;211;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
467;212;steroid 11beta-monooxygenase [EC:1.14.15.4];CYP11B1;ptr:464437;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:464437
468;213;steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32];CYP17A1;ptr:450141;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450141
469;214;alcohol sulfotransferase [EC:2.8.2.2];SULT2B1;ptr:747360;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:747360
470;215;steryl-sulfatase [EC:3.1.6.2];STS;ptr:465478;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:465478
471;216;cytochrome P450 family 1 subfamily A polypeptide 1 [EC:1.14.14.1];CYP1A1;ptr:453744;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:453744+ptr:735881+ptr:737263+ptr:737374
472;217;aldo-keto reductase family 1 member C3 [EC:1.1.1.51 1.1.1.188 1.1.1.213 1.1.1.357];AKR1C3;ptr:100612718;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100612718
473;218;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
474;219;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
475;220;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
476;221;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
477;222;steroid 21-monooxygenase [EC:1.14.14.16];(RefSeq);ptr:745345;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:745345
478;223;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
479;224;3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1];(RefSeq);ptr:457165;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457165+ptr:469446
480;225;steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32];CYP17A1;ptr:450141;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450141
481;226;3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22];SRD5A2;ptr:100614992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614992+ptr:471241+ptr:743740
482;227;3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357];AKR1C2;ptr:100612191;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100612191+ptr:100612718
483;229;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
484;230;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
485;231;steroid 11beta-monooxygenase [EC:1.14.15.4];CYP11B1;ptr:464437;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:464437
486;232;steroid 21-monooxygenase [EC:1.14.14.16];(RefSeq);ptr:745345;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:745345
487;234;20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20];(RefSeq);ptr:100607996;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100607996
488;235;corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146];HSD11B1;ptr:457698;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457698
489;236;corticosteroid 11-beta-dehydrogenase isozyme 2 [EC:1.1.1.-];HSD11B2;ptr:468001;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:468001
490;237;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
491;238;corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146];HSD11B1;ptr:457698;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457698
492;240;steroid 11beta-monooxygenase [EC:1.14.15.4];CYP11B1;ptr:464437;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:464437
493;241;steroid 21-monooxygenase [EC:1.14.14.16];(RefSeq);ptr:745345;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:745345
494;242;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
495;244;3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22];SRD5A2;ptr:100614992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614992+ptr:471241+ptr:743740
496;245;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
497;247;3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357];AKR1C2;ptr:100612191;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100612191+ptr:100612718
498;248;20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20];(RefSeq);ptr:100607996;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100607996
499;249;20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20];(RefSeq);ptr:100607996;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100607996
500;250;3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357];AKR1C2;ptr:100612191;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100612191+ptr:100612718
501;251;steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32];CYP17A1;ptr:450141;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450141
502;252;steroid 11beta-monooxygenase [EC:1.14.15.4];CYP11B1;ptr:464437;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:464437
503;253;steroid 21-monooxygenase [EC:1.14.14.16];(RefSeq);ptr:745345;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:745345
504;254;steroid 21-monooxygenase [EC:1.14.14.16];(RefSeq);ptr:745345;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:745345
505;255;17beta-estradiol 17-dehydrogenase [EC:1.1.1.62];(RefSeq);ptr:100614183;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614183+ptr:452001+ptr:454269+ptr:454598+ptr:454689+ptr:466046+ptr:741010+ptr:746685+ptr:747814
506;256;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
507;257;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
508;259;steroid 11beta-monooxygenase [EC:1.14.15.4];CYP11B1;ptr:464437;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:464437
509;260;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
510;261;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
511;263;steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32];CYP17A1;ptr:450141;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450141
512;264;corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146];HSD11B1;ptr:457698;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457698
513;265;corticosteroid 11-beta-dehydrogenase isozyme 2 [EC:1.1.1.-];HSD11B2;ptr:468001;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:468001
514;266;steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone deacetylase [EC:1.14.14.19 1.14.14.32];CYP17A1;ptr:450141;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450141
515;267;aldo-keto reductase family 1 member C3 [EC:1.1.1.51 1.1.1.188 1.1.1.213 1.1.1.357];AKR1C3;ptr:100612718;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100612718
516;268;testosterone 17beta-dehydrogenase (NADP+) [EC:1.1.1.64];HSD17B3;ptr:742116;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:742116
517;269;17beta-estradiol 17-dehydrogenase / all-trans-retinol dehydrogenase (NAD+) / 3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) [EC:1.1.1.62 1.1.1.105 1.1.1.239];(RefSeq);ptr:452001;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:452001+ptr:454269+ptr:746685
518;270;steroid 11beta-monooxygenase [EC:1.14.15.4];CYP11B1;ptr:464437;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:464437
519;271;corticosteroid 11-beta-dehydrogenase isozyme 1 [EC:1.1.1.146];HSD11B1;ptr:457698;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:457698
520;272;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
521;273;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
522;275;glucuronosyltransferase [EC:2.4.1.17];(RefSeq);ptr:100611992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100611992+ptr:107973969+ptr:461285+ptr:461287+ptr:461289+ptr:471217+ptr:471218+ptr:471219+ptr:471220+ptr:742890+ptr:743607
523;276;3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22];SRD5A2;ptr:100614992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614992+ptr:471241+ptr:743740
524;277;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
525;278;glucuronosyltransferase [EC:2.4.1.17];(RefSeq);ptr:100611992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100611992+ptr:107973969+ptr:461285+ptr:461287+ptr:461289+ptr:471217+ptr:471218+ptr:471219+ptr:471220+ptr:742890+ptr:743607
526;279;aromatase [EC:1.14.14.14];CYP19A1;ptr:453433;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:453433
527;280;cytochrome P450 family 3 subfamily A polypeptide 5 [EC:1.14.14.1];CYP3A5;ptr:737374;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:737374
528;282;aromatase [EC:1.14.14.14];CYP19A1;ptr:453433;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:453433
529;283;cytochrome P450 family 1 subfamily A polypeptide 1 [EC:1.14.14.1];CYP1A1;ptr:453744;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:453744
530;284;glucuronosyltransferase [EC:2.4.1.17];(RefSeq);ptr:100611992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100611992+ptr:107973969+ptr:461285+ptr:461287+ptr:461289+ptr:471217+ptr:471218+ptr:471219+ptr:471220+ptr:742890+ptr:743607
531;285;17beta-estradiol 17-dehydrogenase [EC:1.1.1.62];(RefSeq);ptr:100614183;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614183+ptr:452001+ptr:454269+ptr:454689+ptr:466046+ptr:741010+ptr:746685+ptr:747814
532;286;3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22];SRD5A2;ptr:100614992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100614992+ptr:471241+ptr:743740
533;287;3alpha-hydroxysteroid 3-dehydrogenase / chlordecone reductase [EC:1.1.1.50 1.1.1.357 1.1.1.225];AKR1C4;ptr:450274;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:450274
534;288;3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3];AKR1D1;ptr:472607;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:472607
535;289;glucuronosyltransferase [EC:2.4.1.17];(RefSeq);ptr:100611992;ptr00140;http://www.kegg.jp/dbget-bin/www_bget?ptr:100611992+ptr:107973969+ptr:461285+ptr:461287+ptr:461289+ptr:471217+ptr:471218+ptr:471219+ptr:471220+ptr:742890+ptr:743607
