;n;enzima;gen;nob_Keeg;path;Link
368;57;acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17];argD;eco:b3359;eco00220;http://www.kegg.jp/dbget-bin/www_bget?eco:b3359
369;59;acetylornithine deacetylase [EC:3.5.1.16];argE;eco:b3957;eco00220;http://www.kegg.jp/dbget-bin/www_bget?eco:b3957
370;68;glutamate dehydrogenase (NADP+) [EC:1.4.1.4];gdhA;eco:b1761;eco00220;http://www.kegg.jp/dbget-bin/www_bget?eco:b1761
371;82;acetylornithine deacetylase [EC:3.5.1.16];argE;eco:b3957;eco00220;http://www.kegg.jp/dbget-bin/www_bget?eco:b3957
372;88;aspartate aminotransferase [EC:2.6.1.1];aspC;eco:b0928;eco00220;http://www.kegg.jp/dbget-bin/www_bget?eco:b0928
373;89;alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2];alaA;eco:b2290;eco00220;http://www.kegg.jp/dbget-bin/www_bget?eco:b2290
374;137;ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1];nrdA;eco:b2234;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2234+eco:b2235+eco:b2675+eco:b2676
375;141;(S)-ureidoglycine aminohydrolase [EC:3.5.3.26];allE;eco:b0515;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0515
376;142;allantoate deiminase [EC:3.5.3.9];allC;eco:b0516;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0516
377;157;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];prs;eco:b1207;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1207
378;158;amidophosphoribosyltransferase [EC:2.4.2.14];purF;eco:b2312;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2312
379;160;phosphoribosylamine---glycine ligase [EC:6.3.4.13];purD;eco:b4005;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4005
380;161;phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2];purT;eco:b1849;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1849+eco:b2500
381;162;phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1];purM;eco:b2499;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2499
382;163;phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10];purH;eco:b4006;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4006
383;164;adenylosuccinate lyase [EC:4.3.2.2];purB;eco:b1131;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1131
384;165;phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6];purC;eco:b2476;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2476
385;167;phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10];purH;eco:b4006;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4006
386;169;adenylate cyclase, class 1 [EC:4.6.1.1];cyaA;eco:b3806;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3806
387;173;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
388;174;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
389;175;ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1];nrdA;eco:b2234;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2234+eco:b2235+eco:b2675+eco:b2676
390;177;adenylate kinase [EC:2.7.4.3];adk;eco:b0474;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0474
391;178;adenylosuccinate lyase [EC:4.3.2.2];purB;eco:b1131;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1131
392;179;adenylosuccinate synthase [EC:6.3.4.4];purA;eco:b4177;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4177
393;181;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
394;183;adenine phosphoribosyltransferase [EC:2.4.2.7];apt;eco:b0469;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0469
395;185;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
396;186;adenosine deaminase [EC:3.5.4.4];add;eco:b1623;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1623
397;187;purine-nucleoside phosphorylase [EC:2.4.2.1];deoD;eco:b4384;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4384
398;188;AMP nucleosidase [EC:3.2.2.4];amn;eco:b1982;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1982+eco:b2795
399;189;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391+eco:b4384
400;190;inosine kinase [EC:2.7.1.73];gsk;eco:b0477;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0477
401;191;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
402;192;adenosine deaminase [EC:3.5.4.4];add;eco:b1623;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1623
403;195;adenine deaminase [EC:3.5.4.2];adeD;eco:b3665;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3665
404;197;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
405;199;GMP reductase [EC:1.7.1.7];guaC;eco:b0104;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0104
406;200;IMP dehydrogenase [EC:1.1.1.205];guaB;eco:b2508;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2508
407;201;GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2];guaA;eco:b2507;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2507
408;204;hypoxanthine phosphoribosyltransferase [EC:2.4.2.8];hpt;eco:b0125;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0125
409;206;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391+eco:b4384
410;208;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
411;209;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391+eco:b4384
412;211;hypoxanthine phosphoribosyltransferase [EC:2.4.2.8];hpt;eco:b0125;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0125
413;212;inosine kinase [EC:2.7.1.73];gsk;eco:b0477;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0477
414;213;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
415;214;hypoxanthine phosphoribosyltransferase [EC:2.4.2.8];hpt;eco:b0125;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0125
416;215;guanylate kinase [EC:2.7.4.8];gmk;eco:b3648;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3648
417;216;purine-nucleoside phosphorylase [EC:2.4.2.1];deoD;eco:b4384;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4384
418;217;guanine deaminase [EC:3.5.4.3];guaD;eco:b2883;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2883
419;218;ureidoglycolate lyase [EC:4.3.2.3];allA;eco:b0505;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0505
420;220;allantoinase [EC:3.5.2.5];allB;eco:b0512;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0512
421;227;5-hydroxyisourate hydrolase [EC:3.5.2.17];yedX;eco:b1970;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1970
422;228;GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2];spoT;eco:b3650;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3650
423;229;exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40];ppx;eco:b2502;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2502+eco:b3779
424;230;exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40];ppx;eco:b2502;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2502+eco:b3779
425;232;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
426;233;guanylate kinase [EC:2.7.4.8];gmk;eco:b3648;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3648
427;234;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
428;236;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
429;237;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391+eco:b4384
430;238;GTP pyrophosphokinase [EC:2.7.6.5];relA;eco:b2784;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2784+eco:b3650
431;243;bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41];apaH;eco:b0049;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0049
432;244;sulfate adenylyltransferase subunit 1 [EC:2.7.7.4];cysN;eco:b2751;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2751+eco:b2752
433;245;adenylylsulfate kinase [EC:2.7.1.25];cysC;eco:b2750;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2750
434;250;xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4];paoC;eco:b0284;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0284+eco:b0285+eco:b0286+eco:b2866+eco:b2867+eco:b2868
435;251;xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4];paoC;eco:b0284;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0284+eco:b0285+eco:b0286+eco:b2866+eco:b2867+eco:b2868
436;252;phosphoribosylformylglycinamidine synthase [EC:6.3.5.3];purL;eco:b2557;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2557
437;259;xanthine phosphoribosyltransferase [EC:2.4.2.22];gpt;eco:b0238;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0238
438;262;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
439;263;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
440;264;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
441;267;dGTPase [EC:3.1.5.1];dgt;eco:b0160;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0160
442;271;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
443;273;phosphopentomutase [EC:5.4.2.7];deoB;eco:b4383;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4383
444;274;ADP-ribose pyrophosphatase [EC:3.6.1.13];nudF;eco:b3034;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3034
445;277;xanthine phosphoribosyltransferase [EC:2.4.2.22];gpt;eco:b0238;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0238
446;278;purine-nucleoside phosphorylase [EC:2.4.2.1];deoD;eco:b4384;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4384
447;279;adenylate kinase [EC:2.7.4.3];adk;eco:b0474;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0474
448;287;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
449;291;adenylate cyclase, class 1 [EC:4.6.1.1];cyaA;eco:b3806;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3806
450;292;pyruvate kinase [EC:2.7.1.40];pykF;eco:b1676;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1676+eco:b1854
451;293;pyruvate kinase [EC:2.7.1.40];pykF;eco:b1676;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1676+eco:b1854
452;294;adenine phosphoribosyltransferase [EC:2.4.2.7];apt;eco:b0469;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0469
453;295;ribosylpyrimidine nucleosidase [EC:3.2.2.8];rihB;eco:b2162;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2162
454;296;adenine phosphoribosyltransferase [EC:2.4.2.7];apt;eco:b0469;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0469
455;301;ribosylpyrimidine nucleosidase [EC:3.2.2.8];rihB;eco:b2162;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2162
456;302;ribosylpyrimidine nucleosidase [EC:3.2.2.8];rihB;eco:b2162;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2162
457;304;pyruvate kinase [EC:2.7.1.40];pykF;eco:b1676;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1676+eco:b1854
458;305;pyruvate kinase [EC:2.7.1.40];pykF;eco:b1676;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b1676+eco:b1854
459;412;carbamate kinase [EC:2.7.2.2];yahI;eco:b0323;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0323+eco:b0521+eco:b2874
460;413;xanthosine phosphorylase [EC:2.4.2.-];xapA;eco:b2407;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2407
461;414;ADP-ribose diphosphatase [EC:3.6.1.-];nudE;eco:b3397;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3397
462;419;5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18];purK;eco:b0522;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0522
463;420;5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18];purE;eco:b0523;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0523
464;422;3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53];cpdA;eco:b3032;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b3032
465;423;phosphoglucomutase [EC:5.4.2.2];pgm;eco:b0688;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0688
466;428;ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350];allD;eco:b0517;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b0517
467;429;XTP/dITP diphosphohydrolase [EC:3.6.1.66];rdgB;eco:b2954;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2954
468;430;XTP/dITP diphosphohydrolase [EC:3.6.1.66];rdgB;eco:b2954;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2954
469;434;nucleoside triphosphate diphosphatase [EC:3.6.1.9];mazG;eco:b2781;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2781
470;435;nucleoside triphosphate diphosphatase [EC:3.6.1.9];mazG;eco:b2781;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b2781
471;437;ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6];nrdD;eco:b4238;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4238
472;438;ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6];nrdD;eco:b4238;eco00230;http://www.kegg.jp/dbget-bin/www_bget?eco:b4238
473;81;ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1];nrdA;eco:b2234;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2234+eco:b2235+eco:b2675+eco:b2676
474;84;uridylate kinase [EC:2.7.4.22];pyrH;eco:b0171;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0171
475;88;carbamoyl-phosphate synthase small subunit [EC:6.3.5.5];carA;eco:b0032;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0032+eco:b0033
476;94;aspartate carbamoyltransferase regulatory subunit;pyrI;eco:b4244;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4244+eco:b4245
477;95;dihydroorotase [EC:3.5.2.3];pyrC;eco:b1062;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1062
478;98;orotate phosphoribosyltransferase [EC:2.4.2.10];pyrE;eco:b3642;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b3642
479;99;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
480;101;dCTP deaminase [EC:3.5.4.13];dcd;eco:b2065;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2065
481;102;CTP synthase [EC:6.3.4.2];pyrG;eco:b2780;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2780
482;107;uracil phosphoribosyltransferase [EC:2.4.2.9];upp;eco:b2498;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2498
483;108;uridine kinase [EC:2.7.1.48];udk;eco:b2066;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2066
484;109;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
485;110;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391+eco:b3831
486;112;dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1];preT;eco:b2146;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2146+eco:b2147
487;114;dihydropyrimidinase [EC:3.5.2.2];hyuA;eco:b2873;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2873
488;117;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
489;120;uridine kinase [EC:2.7.1.48];udk;eco:b2066;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2066
490;121;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
491;122;cytidine deaminase [EC:3.5.4.5];cdd;eco:b2143;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2143
492;123;cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21];codA;eco:b0337;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0337
493;124;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391
494;125;ribosylpyrimidine nucleosidase [EC:3.2.2.8];rihB;eco:b2162;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2162
495;126;pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-];ppnN;eco:b2795;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2795
496;131;ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1];nrdA;eco:b2234;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2234+eco:b2235+eco:b2675+eco:b2676
497;132;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
498;133;dCTP deaminase [EC:3.5.4.13];dcd;eco:b2065;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2065
499;138;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
500;140;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
501;142;dTMP kinase [EC:2.7.4.9];tmk;eco:b1098;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1098
502;143;thymidine kinase [EC:2.7.1.21];tdk;eco:b1238;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1238
503;144;cytidine deaminase [EC:3.5.4.5];cdd;eco:b2143;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2143
504;146;purine-nucleoside phosphorylase [EC:2.4.2.1];deoD;eco:b4384;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4384
505;147;thymidine phosphorylase [EC:2.4.2.4];deoA;eco:b4382;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4382
506;148;thymidylate synthase [EC:2.1.1.45];thyA;eco:b2827;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2827
507;149;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
508;152;dTMP kinase [EC:2.7.4.9];tmk;eco:b1098;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1098
509;154;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
510;155;thymidine kinase [EC:2.7.1.21];tdk;eco:b1238;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1238
511;157;purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2];ppnP;eco:b0391;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0391+eco:b4382
512;158;cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21];codA;eco:b0337;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0337
513;160;dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1];preT;eco:b2146;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2146+eco:b2147
514;163;dihydropyrimidinase [EC:3.5.2.2];hyuA;eco:b2873;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2873
515;165;dihydroorotate dehydrogenase [EC:1.3.5.2];pyrD;eco:b0945;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0945
516;167;pseudouridylate synthase [EC:4.2.1.70];psuG;eco:b2165;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2165
517;168;pseudouridine kinase [EC:2.7.1.83];psuK;eco:b2166;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2166
518;169;orotidine-5'-phosphate decarboxylase [EC:4.1.1.23];pyrF;eco:b1281;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1281
519;172;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
520;173;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
521;174;nucleoside triphosphate diphosphatase [EC:3.6.1.9];mazG;eco:b2781;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2781
522;176;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
523;177;2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6];cpdB;eco:b4213;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b4213
524;250;flavin reductase [EC:1.5.1.-];rutF;eco:b1007;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1007+eco:b1012
525;251;ureidoacrylate peracid hydrolase [EC:3.5.1.110];rutB;eco:b1011;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1011
526;257;3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-];ydfG;eco:b1539;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1539
527;259;aminoacrylate peracid reductase;rutC;eco:b1010;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1010
528;262;aminoacrylate hydrolase [EC:3.5.1.-];rutD;eco:b1009;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1009
529;263;3-hydroxypropanoate dehydrogenase [EC:1.1.1.-];rutE;eco:b1008;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1008
530;267;ureidoacrylate peracid hydrolase [EC:3.5.1.110];rutB;eco:b1011;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b1011
531;268;uridine phosphorylase [EC:2.4.2.3];udp;eco:b3831;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b3831
532;269;5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45];ushA;eco:b0480;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b0480+eco:b2744+eco:b3399+eco:b4374
533;271;5'-deoxynucleotidase [EC:3.1.3.89];yfbR;eco:b2291;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2291
534;274;nucleoside-diphosphate kinase [EC:2.7.4.6];ndk;eco:b2518;eco00240;http://www.kegg.jp/dbget-bin/www_bget?eco:b2518
