;n;enzima;gen;nob_Keeg;path;link
138;412;acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15];(RefSeq);lma:LMJF_31_2970;lma00061;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_31_2970
139;31;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
140;35;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
141;39;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
142;43;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
143;45;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
144;48;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
145;50;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
146;53;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
147;59;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
148;113;17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330];(RefSeq);lma:LMJF_34_0010;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_34_0010
149;114;very-long-chain enoyl-CoA reductase [EC:1.3.1.93];EnCR;lma:LMJF_25_1770;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_25_1770
150;115;very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134];(RefSeq);lma:LMJF_05_0280;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_0280
151;120;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
152;121;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
153;143;elongation of very long chain fatty acids protein 4 [EC:2.3.1.199];(RefSeq);lma:LMJF_32_1160;lma00062;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_32_1160
154;46;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
155;47;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
156;49;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
157;51;Delta3-Delta2-enoyl-CoA isomerase [EC:5.3.3.8];(RefSeq);lma:LMJF_31_2250;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_31_2250+lma:LMJF_31_2330
158;54;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
159;55;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
160;56;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
161;58;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
162;62;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
163;63;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
164;64;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
165;65;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
166;69;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
167;70;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
168;71;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
169;72;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
170;79;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
171;80;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
172;81;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
173;82;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
174;94;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
175;95;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
176;96;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
177;97;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
178;105;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
179;106;3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35];(RefSeq);lma:LMJF_36_1140;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_1140
180;107;enoyl-CoA hydratase [EC:4.2.1.17];(RefSeq);lma:LMJF_29_2310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2310
181;108;acyl-CoA dehydrogenase [EC:1.3.8.7];(RefSeq);lma:LMJF_06_0880;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0880
182;109;long-chain acyl-CoA synthetase [EC:6.2.1.3];(RefSeq);lma:LMJF_01_0470;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_01_0470+lma:LMJF_01_0490+lma:LMJF_01_0500+lma:LMJF_01_0520+lma:LMJF_01_0530+lma:LMJF_03_0230+lma:LMJF_13_0420
183;208;carnitine O-palmitoyltransferase 1, liver isoform [EC:2.3.1.21];(RefSeq);lma:LMJF_19_1540;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_19_1540
184;211;carnitine O-palmitoyltransferase 2 [EC:2.3.1.21];(RefSeq);lma:LMJF_22_0310;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_22_0310
185;213;aldehyde dehydrogenase (NAD+) [EC:1.2.1.3];ALDH2;lma:LMJF_25_1120;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_25_1120
186;217;acetyl-CoA acyltransferase [EC:2.3.1.16];(RefSeq);lma:LMJF_23_0690;lma00071;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0690+lma:LMJF_31_1630+lma:LMJF_31_1640
187;44;Delta7-sterol 5-desaturase [EC:1.14.19.20];(RefSeq);lma:LMJF_23_1300;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1300
188;47;Delta7-sterol 5-desaturase [EC:1.14.19.20];(RefSeq);lma:LMJF_23_1300;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1300
189;49;Delta24(24(1))-sterol reductase [EC:1.3.1.71];(RefSeq);lma:LMJF_33_0680;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_33_0680
190;51;Delta7-sterol 5-desaturase [EC:1.14.19.20];(RefSeq);lma:LMJF_23_1300;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1300
191;52;C-8 sterol isomerase [EC:5.-.-.-];(RefSeq);lma:LMJF_29_2140;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2140
192;58;Delta7-sterol 5-desaturase [EC:1.14.19.20];(RefSeq);lma:LMJF_23_1300;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1300
193;68;sterol 14alpha-demethylase [EC:1.14.14.154 1.14.15.36];(RefSeq);lma:LMJF_11_1100;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_11_1100
194;70;Delta14-sterol reductase [EC:1.3.1.70];(RefSeq);lma:LMJF_32_2320;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_32_2320
195;71;sterol 24-C-methyltransferase [EC:2.1.1.41];(RefSeq);lma:LMJF_36_2380;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_2380+lma:LMJF_36_2390
196;89;lanosterol synthase [EC:5.4.99.7];(RefSeq);lma:LMJF_06_0650;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0650
197;90;Delta14-sterol reductase [EC:1.3.1.70];(RefSeq);lma:LMJF_32_2320;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_32_2320
198;95;sterol 22-desaturase [EC:1.14.19.41];(RefSeq);lma:LMJF_30_3550;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_30_3550
199;96;sterol 24-C-methyltransferase [EC:2.1.1.41];(RefSeq);lma:LMJF_36_2380;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_2380+lma:LMJF_36_2390
200;99;sterol 14alpha-demethylase [EC:1.14.14.154 1.14.15.36];(RefSeq);lma:LMJF_11_1100;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_11_1100
201;157;farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21];(RefSeq);lma:LMJF_31_2940;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_31_2940
202;158;farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21];(RefSeq);lma:LMJF_31_2940;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_31_2940
203;160;squalene monooxygenase [EC:1.14.14.17];(RefSeq);lma:LMJF_13_1620;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_13_1620
204;167;sterol 22-desaturase [EC:1.14.19.41];(RefSeq);lma:LMJF_30_3550;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_30_3550
205;170;sterol 14alpha-demethylase [EC:1.14.14.154 1.14.15.36];(RefSeq);lma:LMJF_11_1100;lma00100;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_11_1100
206;63;2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64];(RefSeq);lma:LMJF_35_4250;lma00130;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_4250
207;67;2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64];(RefSeq);lma:LMJF_35_4250;lma00130;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_4250
208;102;tyrosine aminotransferase [EC:2.6.1.5];TAT;lma:LMJF_36_2360;lma00130;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_2360
209;132;2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201];(RefSeq);lma:LMJF_36_5360;lma00130;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_5360
210;133;3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60];(RefSeq);lma:LMJF_29_2350;lma00130;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_29_2350
211;28;NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein;ACP;lma:LMJF_27_0290;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_27_0290
212;30;NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9;(RefSeq);lma:LMJF_35_2020;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_2020
213;43;NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2 1.6.99.3];(RefSeq);lma:LMJF_17_0270;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_17_0270
214;44;NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2 1.6.99.3];(RefSeq);lma:LMJF_05_0980;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_0980
215;46;NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3];(RefSeq);lma:LMJF_27_0740;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_27_0740
216;52;NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2 1.6.99.3];(RefSeq);lma:LMJF_18_1480;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_18_1480
217;91;cytochrome c oxidase assembly protein subunit 17;(RefSeq);lma:LMJF_03_0740;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_03_0740
218;92;cytochrome c oxidase assembly protein subunit 15;(RefSeq);lma:LMJF_28_2680;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_28_2680
219;93;cytochrome c oxidase assembly protein subunit 11;(RefSeq);lma:LMJF_03_0100;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_03_0100
220;94;NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2 1.6.99.3];(RefSeq);lma:LMJF_05_0980;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_0980+lma:LMJF_17_0270+lma:LMJF_18_1480+lma:LMJF_27_0290+lma:LMJF_27_0740+lma:LMJF_35_2020+lma:LMJF_36_5380
221;109;NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2 1.6.99.3];(RefSeq);lma:LMJF_05_0980;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_0980+lma:LMJF_17_0270+lma:LMJF_18_1480+lma:LMJF_27_0290+lma:LMJF_27_0740+lma:LMJF_35_2020
222;110;ubiquinol-cytochrome c reductase cytochrome c1 subunit;(RefSeq);lma:LMJF_07_0060;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_07_0060+lma:LMJF_31_2580+lma:LMJF_35_0100+lma:LMJF_35_1540
223;111;cytochrome c oxidase subunit 6b;COX6;lma:LMJF_21_1710;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_21_1710
224;112;F-type H+-transporting ATPase subunit alpha;(RefSeq);lma:LMJF_05_0500;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_0500+lma:LMJF_05_0510+lma:LMJF_05_1140+lma:LMJF_12_0520+lma:LMJF_18_0560+lma:LMJF_21_0740+lma:LMJF_21_1340+lma:LMJF_21_1770+lma:LMJF_21_1790+lma:LMJF_21_1800+lma:LMJF_23_0130+lma:LMJF_23_0340+lma:LMJF_23_1510+lma:LMJF_24_0630+lma:LMJF_25_1170+lma:LMJF_25_1180+lma:LMJF_26_0460+lma:LMJF_28_0640+lma:LMJF_28_1160+lma:LMJF_28_2430+lma:LMJF_30_3600+lma:LMJF_30_3660+lma:LMJF_32_0920+lma:LMJF_34_3670+lma:LMJF_35_0700+lma:LMJF_36_3100
225;114;H+-transporting ATPase [EC:7.1.2.1];H1A-1;lma:LMJF_18_1510;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_18_1510+lma:LMJF_18_1520
226;115;inorganic pyrophosphatase [EC:3.6.1.1];(RefSeq);lma:LMJF_03_0910;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_03_0910
227;138;succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1];(RefSeq);lma:LMJF_24_1630;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_24_1630
228;151;ubiquinol-cytochrome c reductase subunit 7;(RefSeq);lma:LMJF_35_0100;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_0100
229;152;ubiquinol-cytochrome c reductase subunit 6;(RefSeq);lma:LMJF_31_2580;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_31_2580
230;155;ubiquinol-cytochrome c reductase cytochrome c1 subunit;(RefSeq);lma:LMJF_07_0060;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_07_0060
231;157;ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8];(RefSeq);lma:LMJF_35_1540;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_1540
232;164;cytochrome c oxidase subunit 6b;COX6;lma:LMJF_21_1710;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_21_1710
233;171;heme o synthase [EC:2.5.1.141];(RefSeq);lma:LMJF_23_1520;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1520
234;176;heme o synthase [EC:2.5.1.141];(RefSeq);lma:LMJF_23_1520;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1520
235;186;F-type H+-transporting ATPase subunit beta [EC:7.1.2.2];(RefSeq);lma:LMJF_25_1170;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_25_1170+lma:LMJF_25_1180
236;187;F-type H+-transporting ATPase subunit alpha;(RefSeq);lma:LMJF_05_0500;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_0500+lma:LMJF_05_0510
237;188;F-type H+-transporting ATPase subunit gamma;(RefSeq);lma:LMJF_21_1770;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_21_1770
238;190;F-type H+-transporting ATPase subunit delta;(RefSeq);lma:LMJF_30_3600;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_30_3600
239;192;F-type H+-transporting ATPase subunit c;(RefSeq);lma:LMJF_21_0740;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_21_0740+lma:LMJF_24_0630+lma:LMJF_26_0460
240;210;V-type H+-transporting ATPase subunit A [EC:7.1.2.2];(RefSeq);lma:LMJF_34_3670;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_34_3670
241;211;V-type H+-transporting ATPase subunit B;(RefSeq);lma:LMJF_28_2430;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_28_2430
242;212;V-type H+-transporting ATPase subunit C;(RefSeq);lma:LMJF_18_0560;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_18_0560
243;213;V-type H+-transporting ATPase subunit D;(RefSeq);lma:LMJF_35_0700;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_0700
244;214;V-type H+-transporting ATPase subunit E;(RefSeq);lma:LMJF_36_3100;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_36_3100
245;215;V-type H+-transporting ATPase subunit F;(RefSeq);lma:LMJF_12_0520;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_12_0520
246;216;V-type H+-transporting ATPase subunit G;(RefSeq);lma:LMJF_23_0340;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0340
247;217;V-type H+-transporting ATPase subunit H;(RefSeq);lma:LMJF_21_1340;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_21_1340
248;218;V-type H+-transporting ATPase subunit a;(RefSeq);lma:LMJF_23_1510;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_1510+lma:LMJF_32_0920
249;219;V-type H+-transporting ATPase subunit d;(RefSeq);lma:LMJF_05_1140;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_05_1140
250;220;V-type H+-transporting ATPase subunit e;(RefSeq);lma:LMJF_28_0640;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_28_0640
251;222;V-type H+-transporting ATPase 16kDa proteolipid subunit;(RefSeq);lma:LMJF_21_1790;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_21_1790+lma:LMJF_21_1800+lma:LMJF_23_0130+lma:LMJF_28_1160+lma:LMJF_30_3660
252;255;succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1];(RefSeq);lma:LMJF_24_1630;lma00190;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_24_1630
253;46;glutamine synthetase [EC:6.3.1.2];(RefSeq);lma:LMJF_06_0370;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_06_0370
254;50;argininosuccinate synthase [EC:6.3.4.5];(RefSeq);lma:LMJF_23_0260;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_23_0260
255;53;arginase [EC:3.5.3.1];(RefSeq);lma:LMJF_35_1480;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_35_1480
256;59;acetylornithine deacetylase [EC:3.5.1.16];(RefSeq);lma:LMJF_07_0270;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_07_0270+lma:LMJF_29_1570
257;66;glutamate dehydrogenase [EC:1.4.1.2];GDH;lma:LMJF_15_1010;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_15_1010
258;68;glutamate dehydrogenase (NADP+) [EC:1.4.1.4];(RefSeq);lma:LMJF_28_2910;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_28_2910
259;82;acetylornithine deacetylase [EC:3.5.1.16];(RefSeq);lma:LMJF_07_0270;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_07_0270+lma:LMJF_29_1570
260;88;aspartate aminotransferase, mitochondrial [EC:2.6.1.1];(RefSeq);lma:LMJF_24_0370;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_24_0370+lma:LMJF_35_0820
261;89;alanine transaminase [EC:2.6.1.2];ALAT;lma:LMJF_12_0630;lma00220;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_12_0630
262;137;ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1];(RefSeq);lma:LMJF_22_1290;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_22_1290+lma:LMJF_27_2050+lma:LMJF_28_0890
263;157;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];(RefSeq);lma:LMJF_08_0510;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_08_0510+lma:LMJF_08_1130+lma:LMJF_33_1930+lma:LMJF_36_5390
264;164;adenylosuccinate lyase [EC:4.3.2.2];(RefSeq);lma:LMJF_04_0460;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_04_0460
265;168;3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17];PDEA;lma:LMJF_18_1090;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_18_1090
266;169;adenylate cyclase [EC:4.6.1.1];(RefSeq);lma:LMJF_17_0190;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_17_0190+lma:LMJF_17_0200+lma:LMJF_17_0230+lma:LMJF_17_0235+lma:LMJF_17_0237
267;173;nucleoside-diphosphate kinase [EC:2.7.4.6];(RefSeq);lma:LMJF_32_2950;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_32_2950+lma:LMJF_35_3870
268;174;nucleoside-diphosphate kinase [EC:2.7.4.6];(RefSeq);lma:LMJF_32_2950;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_32_2950+lma:LMJF_35_3870
269;175;ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1];(RefSeq);lma:LMJF_22_1290;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_22_1290+lma:LMJF_27_2050+lma:LMJF_28_0890
270;177;adenylate kinase [EC:2.7.4.3];(RefSeq);lma:LMJF_04_0960;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_04_0960+lma:LMJF_21_1250+lma:LMJF_25_2370+lma:LMJF_30_1890+lma:LMJF_34_0110+lma:LMJF_34_0120+lma:LMJF_36_1360
271;178;adenylosuccinate lyase [EC:4.3.2.2];(RefSeq);lma:LMJF_04_0460;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_04_0460
272;179;adenylosuccinate synthase [EC:6.3.4.4];(RefSeq);lma:LMJF_13_1190;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_13_1190
273;180;AMP deaminase [EC:3.5.4.6];(RefSeq);lma:LMJF_32_2550;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_32_2550+lma:LMJF_35_4800
274;182;adenosine kinase [EC:2.7.1.20];(RefSeq);lma:LMJF_30_0880;lma00230;http://www.kegg.jp/dbget-bin/www_bget?lma:LMJF_30_0880+lma:LMJF_30_0890+lma:LMJF_34_3600
