;n;enzima;gen;nob_Keeg;path;link
420;58;aminoacylase [EC:3.5.1.14];CG6465;dme:Dmel_CG6465;dme00220;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6465+dme:Dmel_CG6726+dme:Dmel_CG6738
421;65;nitric-oxide synthase, brain [EC:1.14.13.39];Nos;dme:Dmel_CG6713;dme00220;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6713
422;67;glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3];bb8;dme:Dmel_CG4434;dme00220;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG4434+dme:Dmel_CG5320
423;88;aspartate aminotransferase, mitochondrial [EC:2.6.1.1];Got2;dme:Dmel_CG4233;dme00220;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG4233+dme:Dmel_CG8430
424;89;alanine transaminase [EC:2.6.1.2];CG1640;dme:Dmel_CG1640;dme00220;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG1640
425;137;ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1];RnrL;dme:Dmel_CG5371;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG5371+dme:Dmel_CG8975
426;140;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
427;157;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];CG6767;dme:Dmel_CG6767;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6767
428;158;amidophosphoribosyltransferase [EC:2.4.2.14];Prat2;dme:Dmel_CG10078;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10078+dme:Dmel_CG2867
429;160;phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1];Gart;dme:Dmel_CG31628;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31628
430;161;phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1];Gart;dme:Dmel_CG31628;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31628
431;162;phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1];Gart;dme:Dmel_CG31628;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31628
432;163;phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10];CG11089;dme:Dmel_CG11089;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11089
433;164;adenylosuccinate lyase [EC:4.3.2.2];AdSL;dme:Dmel_CG3590;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3590
434;165;phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:4.1.1.21 6.3.2.6];Paics;dme:Dmel_CG3989;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3989
435;166;phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:4.1.1.21 6.3.2.6];Paics;dme:Dmel_CG3989;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3989
436;167;phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10];CG11089;dme:Dmel_CG11089;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11089
437;168;dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 [EC:3.1.4.17 3.1.4.35];Pde11;dme:Dmel_CG34341;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG34341+dme:Dmel_CG44007
438;169;Pfam: LRR_8 LRR_4 PDZ PDZ_2;Lap1;dme:Dmel_CG10255;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10255+dme:Dmel_CG10564+dme:Dmel_CG1506+dme:Dmel_CG17174+dme:Dmel_CG17176+dme:Dmel_CG32301+dme:Dmel_CG32305+dme:Dmel_CG5712+dme:Dmel_CG5983+dme:Dmel_CG7978+dme:Dmel_CG9210+dme:Dmel_CG9533
439;172;adenosinetriphosphatase [EC:3.6.1.3];CG31793;dme:Dmel_CG31793;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31793
440;173;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
441;174;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
442;175;ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1];RnrL;dme:Dmel_CG5371;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG5371+dme:Dmel_CG8975
443;177;adenylate kinase [EC:2.7.4.3];Adk1;dme:Dmel_CG17146;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG17146+dme:Dmel_CG3140+dme:Dmel_CG8816
444;178;adenylosuccinate lyase [EC:4.3.2.2];AdSL;dme:Dmel_CG3590;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3590
445;179;adenylosuccinate synthase [EC:6.3.4.4];AdSS;dme:Dmel_CG17273;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG17273
446;180;AMP deaminase [EC:3.5.4.6];AMPdeam;dme:Dmel_CG32626;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG32626
447;181;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
448;182;adenosine kinase [EC:2.7.1.20];AdenoK;dme:Dmel_CG11255;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11255+dme:Dmel_CG1851+dme:Dmel_CG3809
449;183;adenine phosphoribosyltransferase [EC:2.4.2.7];Aprt;dme:Dmel_CG18315;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18315
450;185;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
451;186;adenosine deaminase [EC:3.5.4.4];Adgf-E;dme:Dmel_CG10143;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10143+dme:Dmel_CG11994+dme:Dmel_CG5998+dme:Dmel_CG9621
452;187;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
453;189;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
454;191;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
455;192;adenosine deaminase [EC:3.5.4.4];Adgf-E;dme:Dmel_CG10143;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10143+dme:Dmel_CG11994+dme:Dmel_CG32178+dme:Dmel_CG5992+dme:Dmel_CG5998+dme:Dmel_CG9345+dme:Dmel_CG9621
456;197;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
457;200;IMP dehydrogenase [EC:1.1.1.205];ras;dme:Dmel_CG1799;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG1799
458;201;GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2];bur;dme:Dmel_CG9242;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG9242
459;203;ectonucleoside triphosphate diphosphohydrolase 5/6 [EC:3.6.1.6];NTPase;dme:Dmel_CG3059;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3059+dme:Dmel_CG5276
460;206;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
461;207;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
462;208;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
463;209;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
464;213;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
465;215;guanylate kinase [EC:2.7.4.8];CG11811;dme:Dmel_CG11811;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11811
466;216;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
467;217;guanine deaminase [EC:3.5.4.3];DhpD;dme:Dmel_CG18143;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18143
468;220;allantoinase [EC:3.5.2.5];CG6106;dme:Dmel_CG6106;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6106
469;221;urate oxidase [EC:1.7.3.3];Uro;dme:Dmel_CG7171;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG7171
470;227;5-hydroxyisourate hydrolase [EC:3.5.2.17];CG30016;dme:Dmel_CG30016;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG30016
471;228;guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [EC:3.1.7.2];Mesh1;dme:Dmel_CG11900;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11900
472;229;exopolyphosphatase [EC:3.6.1.11];pn;dme:Dmel_CG3461;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3461
473;232;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
474;233;guanylate kinase [EC:2.7.4.8];CG11811;dme:Dmel_CG11811;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11811
475;234;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
476;236;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
477;237;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
478;239;guanylate cyclase soluble subunit beta [EC:4.6.1.2];Gycbeta100B;dme:Dmel_CG1470;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG1470+dme:Dmel_CG14885+dme:Dmel_CG14886+dme:Dmel_CG1912+dme:Dmel_CG31183+dme:Dmel_CG3216+dme:Dmel_CG33114+dme:Dmel_CG34357+dme:Dmel_CG4154+dme:Dmel_CG42636+dme:Dmel_CG42637
479;240;dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11 [EC:3.1.4.17 3.1.4.35];Pde11;dme:Dmel_CG34341;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG34341+dme:Dmel_CG42276+dme:Dmel_CG44007+dme:Dmel_CG8279+dme:Dmel_CG9296
480;244;3'-phosphoadenosine 5'-phosphosulfate synthase [EC:2.7.7.4 2.7.1.25];Papss;dme:Dmel_CG8363;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8363
481;245;3'-phosphoadenosine 5'-phosphosulfate synthase [EC:2.7.7.4 2.7.1.25];Papss;dme:Dmel_CG8363;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8363
482;250;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
483;251;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
484;252;phosphoribosylformylglycinamidine synthase [EC:6.3.5.3];Pfas;dme:Dmel_CG9127;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG9127
485;254;inosine triphosphate pyrophosphatase [EC:3.6.1.-];CG8891;dme:Dmel_CG8891;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8891
486;257;inosine triphosphate pyrophosphatase [EC:3.6.1.-];CG8891;dme:Dmel_CG8891;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8891
487;258;inosine triphosphate pyrophosphatase [EC:3.6.1.-];CG8891;dme:Dmel_CG8891;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8891
488;265;bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17];Apf;dme:Dmel_CG31713;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31713
489;266;bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17];Apf;dme:Dmel_CG31713;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31713
490;269;inosine triphosphate pyrophosphatase [EC:3.6.1.-];CG8891;dme:Dmel_CG8891;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8891
491;270;bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17];Apf;dme:Dmel_CG31713;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG31713
492;273;phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7];Pgm2b;dme:Dmel_CG10202;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10202
493;274;ADP-ribose pyrophosphatase [EC:3.6.1.13];CG4098;dme:Dmel_CG4098;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG4098
494;278;purine-nucleoside phosphorylase [EC:2.4.2.1];CG16758;dme:Dmel_CG16758;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG16758+dme:Dmel_CG18128
495;279;adenylate kinase [EC:2.7.4.3];Adk1;dme:Dmel_CG17146;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG17146+dme:Dmel_CG3140+dme:Dmel_CG8816
496;287;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
497;288;inosine triphosphate pyrophosphatase [EC:3.6.1.-];CG8891;dme:Dmel_CG8891;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8891
498;291;Pfam: LRR_8 LRR_4 PDZ PDZ_2;Lap1;dme:Dmel_CG10255;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10255+dme:Dmel_CG10564+dme:Dmel_CG1506+dme:Dmel_CG17174+dme:Dmel_CG17176+dme:Dmel_CG32301+dme:Dmel_CG32305+dme:Dmel_CG5712+dme:Dmel_CG5983+dme:Dmel_CG7978+dme:Dmel_CG9210+dme:Dmel_CG9533
499;292;pyruvate kinase [EC:2.7.1.40];CG11249;dme:Dmel_CG11249;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11249+dme:Dmel_CG12229+dme:Dmel_CG2964+dme:Dmel_CG7069+dme:Dmel_CG7070+dme:Dmel_CG7362
500;293;pyruvate kinase [EC:2.7.1.40];CG11249;dme:Dmel_CG11249;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11249+dme:Dmel_CG12229+dme:Dmel_CG2964+dme:Dmel_CG7069+dme:Dmel_CG7070+dme:Dmel_CG7362
501;294;adenine phosphoribosyltransferase [EC:2.4.2.7];Aprt;dme:Dmel_CG18315;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18315
502;296;adenine phosphoribosyltransferase [EC:2.4.2.7];Aprt;dme:Dmel_CG18315;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18315
503;297;ectonucleoside triphosphate diphosphohydrolase 5/6 [EC:3.6.1.6];NTPase;dme:Dmel_CG3059;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3059+dme:Dmel_CG5276
504;304;pyruvate kinase [EC:2.7.1.40];CG11249;dme:Dmel_CG11249;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11249+dme:Dmel_CG12229+dme:Dmel_CG2964+dme:Dmel_CG7069+dme:Dmel_CG7070+dme:Dmel_CG7362
505;305;pyruvate kinase [EC:2.7.1.40];CG11249;dme:Dmel_CG11249;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11249+dme:Dmel_CG12229+dme:Dmel_CG2964+dme:Dmel_CG7069+dme:Dmel_CG7070+dme:Dmel_CG7362
506;306;nucleoside-triphosphatase [EC:3.6.1.15];CG10581;dme:Dmel_CG10581;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10581
507;422;cAMP-specific phosphodiesterase 4 [EC:3.1.4.53];dnc;dme:Dmel_CG32498;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG32498+dme:Dmel_CG45019
508;423;phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7];Pgm2b;dme:Dmel_CG10202;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG10202+dme:Dmel_CG5165+dme:Dmel_CG8073
509;432;nucleoside-triphosphate--adenylate kinase [EC:2.7.4.10];Adk3;dme:Dmel_CG6612;dme00230;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6612
510;36;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00232;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
511;39;urate oxidase [EC:1.7.3.3];Uro;dme:Dmel_CG7171;dme00232;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG7171
512;43;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00232;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
513;55;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00232;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
514;61;xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2];AOX4;dme:Dmel_CG18516;dme00232;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18516+dme:Dmel_CG18519+dme:Dmel_CG18522+dme:Dmel_CG6045+dme:Dmel_CG7642
515;81;ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1];RnrL;dme:Dmel_CG5371;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG5371+dme:Dmel_CG8975
516;88;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];r;dme:Dmel_CG18572;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18572
517;94;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];r;dme:Dmel_CG18572;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18572
518;95;carbamoyl-phosphate synthase / aspartate carbamoyltransferase / dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3];r;dme:Dmel_CG18572;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG18572
519;98;uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23];r-l;dme:Dmel_CG3593;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3593
520;99;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
521;100;UMP-CMP kinase [EC:2.7.4.14];Dak1;dme:Dmel_CG6092;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6092
522;102;CTP synthase [EC:6.3.4.2];CTPsyn;dme:Dmel_CG45070;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG45070
523;105;ectonucleoside triphosphate diphosphohydrolase 5/6 [EC:3.6.1.6];NTPase;dme:Dmel_CG3059;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3059+dme:Dmel_CG5276
524;107;uracil phosphoribosyltransferase [EC:2.4.2.9];kri;dme:Dmel_CG5537;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG5537
525;108;uridine kinase [EC:2.7.1.48];l(2)k01209;dme:Dmel_CG4798;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG4798+dme:Dmel_CG6364
526;109;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
527;110;uridine phosphorylase [EC:2.4.2.3];CG17224;dme:Dmel_CG17224;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG17224+dme:Dmel_CG3788+dme:Dmel_CG6330
528;113;dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2];su(r);dme:Dmel_CG2194;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG2194
529;114;dihydropyrimidinase [EC:3.5.2.2];CRMP;dme:Dmel_CG1411;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG1411
530;115;beta-ureidopropionase [EC:3.5.1.6];pyd3;dme:Dmel_CG3027;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG3027
531;117;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
532;119;UMP-CMP kinase [EC:2.7.4.14];Dak1;dme:Dmel_CG6092;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6092
533;120;uridine kinase [EC:2.7.1.48];l(2)k01209;dme:Dmel_CG4798;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG4798+dme:Dmel_CG6364
534;121;5'-nucleotidase [EC:3.1.3.5];CG11883;dme:Dmel_CG11883;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG11883+dme:Dmel_CG30103+dme:Dmel_CG30104+dme:Dmel_CG32549+dme:Dmel_CG3362+dme:Dmel_CG42249+dme:Dmel_CG4827
535;122;cytidine deaminase [EC:3.5.4.5];CG8349;dme:Dmel_CG8349;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG8349+dme:Dmel_CG8353+dme:Dmel_CG8360
536;131;ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1];RnrL;dme:Dmel_CG5371;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG5371+dme:Dmel_CG8975
537;132;nucleoside-diphosphate kinase [EC:2.7.4.6];CG15547;dme:Dmel_CG15547;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG15547+dme:Dmel_CG2210+dme:Dmel_CG5310+dme:Dmel_CG8362
538;134;UMP-CMP kinase [EC:2.7.4.14];Dak1;dme:Dmel_CG6092;dme00240;http://www.kegg.jp/dbget-bin/www_bget?dme:Dmel_CG6092
